x1,y1,z1,x2,y2,z2
24.2344,31.8228,15,,,
24.2344,31.8228,16,,,
24.2344,31.8228,17,,,
24.2344,31.8228,18,,,
24.2344,31.8228,19,,,
24.2344,31.8228,20,,,
24.2344,31.8228,21,,,
24.2344,31.8228,22,,,
24.2344,31.8228,23,,,
24.2344,31.8228,24,,,
24.2344,31.8228,25,,,
24.2344,31.8228,26,,,
24.2344,31.8228,27,,,
24.2344,31.8228,28,,,
24.2344,31.8228,29,,,
24.2344,31.8228,30,,,
24.2344,31.8228,31,,,
24.2344,31.8228,32,,,
24.2344,31.8228,33,,,
24.2344,31.8228,34,,,
24.2344,31.8228,35,,,
24.2344,31.8228,36,,,
24.2344,31.8228,37,,,
24.2344,31.8228,38,,,
24.2344,31.8228,39,,,
25.0234,31.2063,-40,,,
25.0234,31.2063,-39,,,
25.0234,31.2063,-38,,,
25.0234,31.2063,-37,,,
25.0234,31.2063,-36,,,
25.0234,31.2063,-35,,,
25.0234,31.2063,-34,,,
25.0234,31.2063,-33,,,
25.0234,31.2063,-32,,,
25.0234,31.2063,-31,,,
25.0234,31.2063,-30,,,
25.0234,31.2063,-29,,,
25.0234,31.2063,-28,,,
25.0234,31.2063,-27,,,
25.0234,31.2063,-26,,,
25.0234,31.2063,-25,,,
25.0234,31.2063,-24,,,
25.0234,31.2063,-23,,,
25.0234,31.2063,-22,,,
25.0234,31.2063,-21,,,
25.0234,31.2063,-20,,,
25.0234,31.2063,-19,,,
25.0234,31.2063,-18,,,
25.0234,31.2063,-17,,,
25.0234,31.2063,-16,,,
25.0234,31.2063,-15,,,
25.0234,31.2063,-14,,,
25.0234,31.2063,-13,,,
25.0234,31.2063,-12,,,
25.0234,31.2063,-11,,,
25.0234,31.2063,-10,,,
25.0234,31.2063,-9,,,
25.0234,31.2063,-8,,,
25.0234,31.2063,-7,,,
25.0234,31.2063,-6,,,
25.0234,31.2063,-5,,,
25.0234,31.2063,-4,,,
25.0234,31.2063,-3,,,
25.0234,31.2063,-2,,,
25.0234,31.2063,-1,,,
25.0234,31.2063,0,,,
25.0234,31.2063,1,,,
25.0234,31.2063,2,,,
25.0234,31.2063,3,,,
25.0234,31.2063,4,,,
25.0234,31.2063,5,,,
25.0234,31.2063,6,,,
25.0234,31.2063,7,,,
25.0234,31.2063,8,,,
25.0234,31.2063,9,,,
25.0234,31.2063,10,,,
25.0234,31.2063,11,,,
25.0234,31.2063,12,,,
25.0234,31.2063,13,,,
25.0234,31.2063,14,,,
25.0234,31.2063,15,,,
25.0234,31.2063,16,,,
25.0234,31.2063,17,,,
25.0234,31.2063,18,,,
25.0234,31.2063,19,,,
25.0234,31.2063,20,,,
25.0234,31.2063,21,,,
25.0234,31.2063,22,,,
25.0234,31.2063,23,,,
25.0234,31.2063,24,,,
25.0234,31.2063,25,,,
25.0234,31.2063,26,,,
25.0234,31.2063,27,,,
25.0234,31.2063,28,,,
25.0234,31.2063,29,,,
25.0234,31.2063,30,,,
25.0234,31.2063,31,,,
25.0234,31.2063,32,,,
25.0234,31.2063,33,,,
25.0234,31.2063,34,,,
25.0234,31.2063,35,,,
25.0234,31.2063,36,,,
25.0234,31.2063,37,,,
25.0234,31.2063,38,,,
25.0234,31.2063,39,,,
25.7966,30.5701,-40,,,
25.7966,30.5701,-39,,,
25.7966,30.5701,-38,,,
25.7966,30.5701,-37,,,
25.7966,30.5701,-36,,,
25.7966,30.5701,-35,,,
25.7966,30.5701,-34,,,
25.7966,30.5701,-33,,,
25.7966,30.5701,-32,,,
25.7966,30.5701,-31,,,
25.7966,30.5701,-30,,,
25.7966,30.5701,-29,,,
25.7966,30.5701,-28,,,
25.7966,30.5701,-27,,,
25.7966,30.5701,-26,,,
25.7966,30.5701,-25,,,
25.7966,30.5701,-24,,,
25.7966,30.5701,-23,,,
25.7966,30.5701,-22,,,
25.7966,30.5701,-21,,,
25.7966,30.5701,-20,,,
25.7966,30.5701,-19,,,
25.7966,30.5701,-18,,,
25.7966,30.5701,-17,,,
25.7966,30.5701,-16,,,
25.7966,30.5701,-15,,,
25.7966,30.5701,-14,,,
25.7966,30.5701,-13,,,
25.7966,30.5701,-12,,,
25.7966,30.5701,-11,,,
25.7966,30.5701,-10,,,
25.7966,30.5701,-9,,,
25.7966,30.5701,-8,,,
25.7966,30.5701,-7,,,
25.7966,30.5701,-6,,,
25.7966,30.5701,-5,,,
25.7966,30.5701,-4,,,
25.7966,30.5701,-3,,,
25.7966,30.5701,-2,,,
25.7966,30.5701,-1,,,
25.7966,30.5701,0,,,
25.7966,30.5701,1,,,
25.7966,30.5701,2,,,
25.7966,30.5701,3,,,
25.7966,30.5701,4,,,
25.7966,30.5701,5,,,
25.7966,30.5701,6,,,
25.7966,30.5701,7,,,
25.7966,30.5701,8,,,
25.7966,30.5701,9,,,
25.7966,30.5701,10,,,
25.7966,30.5701,11,,,
25.7966,30.5701,12,,,
25.7966,30.5701,13,,,
25.7966,30.5701,14,,,
25.7966,30.5701,15,,,
25.7966,30.5701,16,,,
25.7966,30.5701,17,,,
25.7966,30.5701,18,,,
25.7966,30.5701,19,,,
25.7966,30.5701,20,,,
25.7966,30.5701,21,,,
25.7966,30.5701,22,,,
25.7966,30.5701,23,,,
25.7966,30.5701,24,,,
25.7966,30.5701,25,,,
25.7966,30.5701,26,,,
25.7966,30.5701,27,,,
25.7966,30.5701,28,,,
25.7966,30.5701,29,,,
25.7966,30.5701,30,,,
25.7966,30.5701,31,,,
25.7966,30.5701,32,,,
25.7966,30.5701,33,,,
25.7966,30.5701,34,,,
25.7966,30.5701,35,,,
25.7966,30.5701,36,,,
25.7966,30.5701,37,,,
25.7966,30.5701,38,,,
25.7966,30.5701,39,,,
26.5537,29.9149,-40,,,
26.5537,29.9149,-39,,,
26.5537,29.9149,-38,,,
26.5537,29.9149,-37,,,
26.5537,29.9149,-36,,,
26.5537,29.9149,-35,,,
26.5537,29.9149,-34,,,
26.5537,29.9149,-33,,,
26.5537,29.9149,-32,,,
26.5537,29.9149,-31,,,
26.5537,29.9149,-30,,,
26.5537,29.9149,-29,,,
26.5537,29.9149,-28,,,
26.5537,29.9149,-27,,,
26.5537,29.9149,-26,,,
26.5537,29.9149,-25,,,
26.5537,29.9149,-24,,,
26.5537,29.9149,-23,,,
26.5537,29.9149,-22,,,
26.5537,29.9149,-21,,,
26.5537,29.9149,-20,,,
26.5537,29.9149,-19,,,
26.5537,29.9149,-18,,,
26.5537,29.9149,-17,,,
26.5537,29.9149,-16,,,
26.5537,29.9149,-15,,,
26.5537,29.9149,-14,,,
26.5537,29.9149,-13,,,
26.5537,29.9149,-12,,,
26.5537,29.9149,-11,,,
26.5537,29.9149,-10,,,
26.5537,29.9149,-9,,,
26.5537,29.9149,-8,,,
26.5537,29.9149,-7,,,
26.5537,29.9149,-6,,,
26.5537,29.9149,-5,,,
26.5537,29.9149,-4,,,
26.5537,29.9149,-3,,,
26.5537,29.9149,-2,,,
26.5537,29.9149,-1,,,
26.5537,29.9149,0,,,
26.5537,29.9149,1,,,
26.5537,29.9149,2,,,
26.5537,29.9149,3,,,
26.5537,29.9149,4,,,
26.5537,29.9149,5,,,
26.5537,29.9149,6,,,
26.5537,29.9149,7,,,
26.5537,29.9149,8,,,
26.5537,29.9149,9,,,
26.5537,29.9149,10,,,
26.5537,29.9149,11,,,
26.5537,29.9149,12,,,
26.5537,29.9149,13,,,
26.5537,29.9149,14,,,
26.5537,29.9149,15,,,
26.5537,29.9149,16,,,
26.5537,29.9149,17,,,
26.5537,29.9149,18,,,
26.5537,29.9149,19,,,
26.5537,29.9149,20,,,
26.5537,29.9149,21,,,
26.5537,29.9149,22,,,
26.5537,29.9149,23,,,
26.5537,29.9149,24,,,
26.5537,29.9149,25,,,
26.5537,29.9149,26,,,
26.5537,29.9149,27,,,
26.5537,29.9149,28,,,
26.5537,29.9149,29,,,
26.5537,29.9149,30,,,
26.5537,29.9149,31,,,
26.5537,29.9149,32,,,
26.5537,29.9149,33,,,
26.5537,29.9149,34,,,
26.5537,29.9149,35,,,
26.5537,29.9149,36,,,
26.5537,29.9149,37,,,
26.5537,29.9149,38,,,
26.5537,29.9149,39,,,
27.2942,29.2409,-40,,,
27.2942,29.2409,-39,,,
27.2942,29.2409,-38,,,
27.2942,29.2409,-37,,,
27.2942,29.2409,-36,,,
27.2942,29.2409,-35,,,
27.2942,29.2409,-34,,,
27.2942,29.2409,-33,,,
27.2942,29.2409,-32,,,
27.2942,29.2409,-31,,,
27.2942,29.2409,-30,,,
27.2942,29.2409,-29,,,
27.2942,29.2409,-28,,,
27.2942,29.2409,-27,,,
27.2942,29.2409,-26,,,
27.2942,29.2409,-25,,,
27.2942,29.2409,-24,,,
27.2942,29.2409,-23,,,
27.2942,29.2409,-22,,,
27.2942,29.2409,-21,,,
27.2942,29.2409,-20,,,
27.2942,29.2409,-19,,,
27.2942,29.2409,-18,,,
27.2942,29.2409,-17,,,
27.2942,29.2409,-16,,,
27.2942,29.2409,-15,,,
27.2942,29.2409,-14,,,
27.2942,29.2409,-13,,,
27.2942,29.2409,-12,,,
27.2942,29.2409,-11,,,
27.2942,29.2409,-10,,,
27.2942,29.2409,-9,,,
27.2942,29.2409,-8,,,
27.2942,29.2409,-7,,,
27.2942,29.2409,-6,,,
27.2942,29.2409,-5,,,
27.2942,29.2409,-4,,,
27.2942,29.2409,-3,,,
27.2942,29.2409,-2,,,
27.2942,29.2409,-1,,,
27.2942,29.2409,0,,,
27.2942,29.2409,1,,,
27.2942,29.2409,2,,,
27.2942,29.2409,3,,,
27.2942,29.2409,4,,,
27.2942,29.2409,5,,,
27.2942,29.2409,6,,,
27.2942,29.2409,7,,,
27.2942,29.2409,8,,,
27.2942,29.2409,9,,,
27.2942,29.2409,10,,,
27.2942,29.2409,11,,,
27.2942,29.2409,12,,,
27.2942,29.2409,13,,,
27.2942,29.2409,14,,,
27.2942,29.2409,15,,,
27.2942,29.2409,16,,,
27.2942,29.2409,17,,,
27.2942,29.2409,18,,,
27.2942,29.2409,19,,,
27.2942,29.2409,20,,,
27.2942,29.2409,21,,,
27.2942,29.2409,22,,,
27.2942,29.2409,23,,,
27.2942,29.2409,24,,,
27.2942,29.2409,25,,,
27.2942,29.2409,26,,,
27.2942,29.2409,27,,,
27.2942,29.2409,28,,,
27.2942,29.2409,29,,,
27.2942,29.2409,30,,,
27.2942,29.2409,31,,,
27.2942,29.2409,32,,,
27.2942,29.2409,33,,,
27.2942,29.2409,34,,,
27.2942,29.2409,35,,,
27.2942,29.2409,36,,,
27.2942,29.2409,37,,,
27.2942,29.2409,38,,,
27.2942,29.2409,39,,,
28.0175,28.5485,-40,,,
28.0175,28.5485,-39,,,
28.0175,28.5485,-38,,,
28.0175,28.5485,-37,,,
28.0175,28.5485,-36,,,
28.0175,28.5485,-35,,,
28.0175,28.5485,-34,,,
28.0175,28.5485,-33,,,
28.0175,28.5485,-32,,,
28.0175,28.5485,-31,,,
28.0175,28.5485,-30,,,
28.0175,28.5485,-29,,,
28.0175,28.5485,-28,,,
28.0175,28.5485,-27,,,
28.0175,28.5485,-26,,,
28.0175,28.5485,-25,,,
28.0175,28.5485,-24,,,
28.0175,28.5485,-23,,,
28.0175,28.5485,-22,,,
28.0175,28.5485,-21,,,
28.0175,28.5485,-20,,,
28.0175,28.5485,-19,,,
28.0175,28.5485,-18,,,
28.0175,28.5485,-17,,,
28.0175,28.5485,-16,,,
28.0175,28.5485,-15,,,
28.0175,28.5485,-14,,,
28.0175,28.5485,-13,,,
28.0175,28.5485,-12,,,
28.0175,28.5485,-11,,,
28.0175,28.5485,-10,,,
28.0175,28.5485,-9,,,
28.0175,28.5485,-8,,,
28.0175,28.5485,-7,,,
28.0175,28.5485,-6,,,
28.0175,28.5485,-5,,,
28.0175,28.5485,-4,,,
28.0175,28.5485,-3,,,
28.0175,28.5485,-2,,,
28.0175,28.5485,-1,,,
28.0175,28.5485,0,,,
28.0175,28.5485,1,,,
28.0175,28.5485,2,,,
28.0175,28.5485,3,,,
28.0175,28.5485,4,,,
28.0175,28.5485,5,,,
28.0175,28.5485,6,,,
28.0175,28.5485,7,,,
28.0175,28.5485,8,,,
28.0175,28.5485,9,,,
28.0175,28.5485,10,,,
28.0175,28.5485,11,,,
28.0175,28.5485,12,,,
28.0175,28.5485,13,,,
28.0175,28.5485,14,,,
28.0175,28.5485,15,,,
28.0175,28.5485,16,,,
28.0175,28.5485,17,,,
28.0175,28.5485,18,,,
28.0175,28.5485,19,,,
28.0175,28.5485,20,,,
28.0175,28.5485,21,,,
28.0175,28.5485,22,,,
28.0175,28.5485,23,,,
28.0175,28.5485,24,,,
28.0175,28.5485,25,,,
28.0175,28.5485,26,,,
28.0175,28.5485,27,,,
28.0175,28.5485,28,,,
28.0175,28.5485,29,,,
28.0175,28.5485,30,,,
28.0175,28.5485,31,,,
28.0175,28.5485,32,,,
28.0175,28.5485,33,,,
28.0175,28.5485,34,,,
28.0175,28.5485,35,,,
28.0175,28.5485,36,,,
28.0175,28.5485,37,,,
28.0175,28.5485,38,,,
28.0175,28.5485,39,,,
28.7233,27.8383,-40,,,
28.7233,27.8383,-39,,,
28.7233,27.8383,-38,,,
28.7233,27.8383,-37,,,
28.7233,27.8383,-36,,,
28.7233,27.8383,-35,,,
28.7233,27.8383,-34,,,
28.7233,27.8383,-33,,,
28.7233,27.8383,-32,,,
28.7233,27.8383,-31,,,
28.7233,27.8383,-30,,,
28.7233,27.8383,-29,,,
28.7233,27.8383,-28,,,
28.7233,27.8383,-27,,,
28.7233,27.8383,-26,,,
28.7233,27.8383,-25,,,
28.7233,27.8383,-24,,,
28.7233,27.8383,-23,,,
28.7233,27.8383,-22,,,
28.7233,27.8383,-21,,,
28.7233,27.8383,-20,,,
28.7233,27.8383,-19,,,
28.7233,27.8383,-18,,,
28.7233,27.8383,-17,,,
28.7233,27.8383,-16,,,
28.7233,27.8383,-15,,,
28.7233,27.8383,-14,,,
28.7233,27.8383,-13,,,
28.7233,27.8383,-12,,,
28.7233,27.8383,-11,,,
28.7233,27.8383,-10,,,
28.7233,27.8383,-9,,,
28.7233,27.8383,-8,,,
28.7233,27.8383,-7,,,
28.7233,27.8383,-6,,,
28.7233,27.8383,-5,,,
28.7233,27.8383,-4,,,
28.7233,27.8383,-3,,,
28.7233,27.8383,-2,,,
28.7233,27.8383,-1,,,
28.7233,27.8383,0,,,
28.7233,27.8383,1,,,
28.7233,27.8383,2,,,
28.7233,27.8383,3,,,
28.7233,27.8383,4,,,
28.7233,27.8383,5,,,
28.7233,27.8383,6,,,
28.7233,27.8383,7,,,
28.7233,27.8383,8,,,
28.7233,27.8383,9,,,
28.7233,27.8383,10,,,
28.7233,27.8383,11,,,
28.7233,27.8383,12,,,
28.7233,27.8383,13,,,
28.7233,27.8383,14,,,
28.7233,27.8383,15,,,
28.7233,27.8383,16,,,
28.7233,27.8383,17,,,
28.7233,27.8383,18,,,
28.7233,27.8383,19,,,
28.7233,27.8383,20,,,
28.7233,27.8383,21,,,
28.7233,27.8383,22,,,
28.7233,27.8383,23,,,
28.7233,27.8383,24,,,
28.7233,27.8383,25,,,
28.7233,27.8383,26,,,
28.7233,27.8383,27,,,
28.7233,27.8383,28,,,
28.7233,27.8383,29,,,
28.7233,27.8383,30,,,
28.7233,27.8383,31,,,
28.7233,27.8383,32,,,
28.7233,27.8383,33,,,
28.7233,27.8383,34,,,
28.7233,27.8383,35,,,
28.7233,27.8383,36,,,
28.7233,27.8383,37,,,
28.7233,27.8383,38,,,
28.7233,27.8383,39,,,
29.4111,27.1106,-40,,,
29.4111,27.1106,-39,,,
29.4111,27.1106,-38,,,
29.4111,27.1106,-37,,,
29.4111,27.1106,-36,,,
29.4111,27.1106,-35,,,
29.4111,27.1106,-34,,,
29.4111,27.1106,-33,,,
29.4111,27.1106,-32,,,
29.4111,27.1106,-31,,,
29.4111,27.1106,-30,,,
29.4111,27.1106,-29,,,
29.4111,27.1106,-28,,,
29.4111,27.1106,-27,,,
29.4111,27.1106,-26,,,
29.4111,27.1106,-25,,,
29.4111,27.1106,-24,,,
29.4111,27.1106,-23,,,
29.4111,27.1106,-22,,,
29.4111,27.1106,-21,,,
29.4111,27.1106,-20,,,
29.4111,27.1106,-19,,,
29.4111,27.1106,-18,,,
29.4111,27.1106,-17,,,
29.4111,27.1106,-16,,,
29.4111,27.1106,-15,,,
29.4111,27.1106,-14,,,
29.4111,27.1106,-13,,,
29.4111,27.1106,-12,,,
29.4111,27.1106,-11,,,
29.4111,27.1106,-10,,,
29.4111,27.1106,-9,,,
29.4111,27.1106,-8,,,
29.4111,27.1106,-7,,,
29.4111,27.1106,-6,,,
29.4111,27.1106,-5,,,
29.4111,27.1106,-4,,,
29.4111,27.1106,-3,,,
29.4111,27.1106,-2,,,
29.4111,27.1106,-1,,,
29.4111,27.1106,0,,,
29.4111,27.1106,1,,,
29.4111,27.1106,2,,,
29.4111,27.1106,3,,,
29.4111,27.1106,4,,,
29.4111,27.1106,5,,,
29.4111,27.1106,6,,,
29.4111,27.1106,7,,,
29.4111,27.1106,8,,,
29.4111,27.1106,9,,,
29.4111,27.1106,10,,,
29.4111,27.1106,11,,,
29.4111,27.1106,12,,,
29.4111,27.1106,13,,,
29.4111,27.1106,14,,,
29.4111,27.1106,15,,,
29.4111,27.1106,16,,,
29.4111,27.1106,17,,,
29.4111,27.1106,18,,,
29.4111,27.1106,19,,,
29.4111,27.1106,20,,,
29.4111,27.1106,21,,,
29.4111,27.1106,22,,,
29.4111,27.1106,23,,,
29.4111,27.1106,24,,,
29.4111,27.1106,25,,,
29.4111,27.1106,26,,,
29.4111,27.1106,27,,,
29.4111,27.1106,28,,,
29.4111,27.1106,29,,,
29.4111,27.1106,30,,,
29.4111,27.1106,31,,,
29.4111,27.1106,32,,,
29.4111,27.1106,33,,,
29.4111,27.1106,34,,,
29.4111,27.1106,35,,,
29.4111,27.1106,36,,,
29.4111,27.1106,37,,,
29.4111,27.1106,38,,,
29.4111,27.1106,39,,,
30.0805,26.366,-40,,,
30.0805,26.366,-39,,,
30.0805,26.366,-38,,,
30.0805,26.366,-37,,,
30.0805,26.366,-36,,,
30.0805,26.366,-35,,,
30.0805,26.366,-34,,,
30.0805,26.366,-33,,,
30.0805,26.366,-32,,,
30.0805,26.366,-31,,,
30.0805,26.366,-30,,,
30.0805,26.366,-29,,,
30.0805,26.366,-28,,,
30.0805,26.366,-27,,,
30.0805,26.366,-26,,,
30.0805,26.366,-25,,,
30.0805,26.366,-24,,,
30.0805,26.366,-23,,,
30.0805,26.366,-22,,,
30.0805,26.366,-21,,,
30.0805,26.366,-20,,,
30.0805,26.366,-19,,,
30.0805,26.366,-18,,,
30.0805,26.366,-17,,,
30.0805,26.366,-16,,,
30.0805,26.366,-15,,,
30.0805,26.366,-14,,,
30.0805,26.366,-13,,,
30.0805,26.366,-12,,,
30.0805,26.366,-11,,,
30.0805,26.366,-10,,,
30.0805,26.366,-9,,,
30.0805,26.366,-8,,,
30.0805,26.366,-7,,,
30.0805,26.366,-6,,,
30.0805,26.366,-5,,,
30.0805,26.366,-4,,,
30.0805,26.366,-3,,,
30.0805,26.366,-2,,,
30.0805,26.366,-1,,,
30.0805,26.366,0,,,
30.0805,26.366,1,,,
30.0805,26.366,2,,,
30.0805,26.366,3,,,
30.0805,26.366,4,,,
30.0805,26.366,5,,,
30.0805,26.366,6,,,
30.0805,26.366,7,,,
30.0805,26.366,8,,,
30.0805,26.366,9,,,
30.0805,26.366,10,,,
30.0805,26.366,11,,,
30.0805,26.366,12,,,
30.0805,26.366,13,,,
30.0805,26.366,14,,,
30.0805,26.366,15,,,
30.0805,26.366,16,,,
30.0805,26.366,17,,,
30.0805,26.366,18,,,
30.0805,26.366,19,,,
30.0805,26.366,20,,,
30.0805,26.366,21,,,
30.0805,26.366,22,,,
30.0805,26.366,23,,,
30.0805,26.366,24,,,
30.0805,26.366,25,,,
30.0805,26.366,26,,,
30.0805,26.366,27,,,
30.0805,26.366,28,,,
30.0805,26.366,29,,,
30.0805,26.366,30,,,
30.0805,26.366,31,,,
30.0805,26.366,32,,,
30.0805,26.366,33,,,
30.0805,26.366,34,,,
30.0805,26.366,35,,,
30.0805,26.366,36,,,
30.0805,26.366,37,,,
30.0805,26.366,38,,,
30.0805,26.366,39,,,
30.731,25.6048,-40,,,
30.731,25.6048,-39,,,
30.731,25.6048,-38,,,
30.731,25.6048,-37,,,
30.731,25.6048,-36,,,
30.731,25.6048,-35,,,
30.731,25.6048,-34,,,
30.731,25.6048,-33,,,
30.731,25.6048,-32,,,
30.731,25.6048,-31,,,
30.731,25.6048,-30,,,
30.731,25.6048,-29,,,
30.731,25.6048,-28,,,
30.731,25.6048,-27,,,
30.731,25.6048,-26,,,
30.731,25.6048,-25,,,
30.731,25.6048,-24,,,
30.731,25.6048,-23,,,
30.731,25.6048,-22,,,
30.731,25.6048,-21,,,
30.731,25.6048,-20,,,
30.731,25.6048,-19,,,
30.731,25.6048,-18,,,
30.731,25.6048,-17,,,
30.731,25.6048,-16,,,
30.731,25.6048,-15,,,
30.731,25.6048,-14,,,
30.731,25.6048,-13,,,
30.731,25.6048,-12,,,
30.731,25.6048,-11,,,
30.731,25.6048,-10,,,
30.731,25.6048,-9,,,
30.731,25.6048,-8,,,
30.731,25.6048,-7,,,
30.731,25.6048,-6,,,
30.731,25.6048,-5,,,
30.731,25.6048,-4,,,
30.731,25.6048,-3,,,
30.731,25.6048,-2,,,
30.731,25.6048,-1,,,
30.731,25.6048,0,,,
30.731,25.6048,1,,,
30.731,25.6048,2,,,
30.731,25.6048,3,,,
30.731,25.6048,4,,,
30.731,25.6048,5,,,
30.731,25.6048,6,,,
30.731,25.6048,7,,,
30.731,25.6048,8,,,
30.731,25.6048,9,,,
30.731,25.6048,10,,,
30.731,25.6048,11,,,
30.731,25.6048,12,,,
30.731,25.6048,13,,,
30.731,25.6048,14,,,
30.731,25.6048,15,,,
30.731,25.6048,16,,,
30.731,25.6048,17,,,
30.731,25.6048,18,,,
30.731,25.6048,19,,,
30.731,25.6048,20,,,
30.731,25.6048,21,,,
30.731,25.6048,22,,,
30.731,25.6048,23,,,
30.731,25.6048,24,,,
30.731,25.6048,25,,,
30.731,25.6048,26,,,
30.731,25.6048,27,,,
30.731,25.6048,28,,,
30.731,25.6048,29,,,
30.731,25.6048,30,,,
30.731,25.6048,31,,,
30.731,25.6048,32,,,
30.731,25.6048,33,,,
30.731,25.6048,34,,,
30.731,25.6048,35,,,
30.731,25.6048,36,,,
30.731,25.6048,37,,,
30.731,25.6048,38,,,
30.731,25.6048,39,,,
31.3622,24.8276,-40,,,
31.3622,24.8276,-39,,,
31.3622,24.8276,-38,,,
31.3622,24.8276,-37,,,
31.3622,24.8276,-36,,,
31.3622,24.8276,-35,,,
31.3622,24.8276,-34,,,
31.3622,24.8276,-33,,,
31.3622,24.8276,-32,,,
31.3622,24.8276,-31,,,
31.3622,24.8276,-30,,,
31.3622,24.8276,-29,,,
31.3622,24.8276,-28,,,
31.3622,24.8276,-27,,,
31.3622,24.8276,-26,,,
31.3622,24.8276,-25,,,
31.3622,24.8276,-24,,,
31.3622,24.8276,-23,,,
31.3622,24.8276,-22,,,
31.3622,24.8276,-21,,,
31.3622,24.8276,-20,,,
31.3622,24.8276,-19,,,
31.3622,24.8276,-18,,,
31.3622,24.8276,-17,,,
31.3622,24.8276,-16,,,
31.3622,24.8276,-15,,,
31.3622,24.8276,-14,,,
31.3622,24.8276,-13,,,
31.3622,24.8276,-12,,,
31.3622,24.8276,-11,,,
31.3622,24.8276,-10,,,
31.3622,24.8276,-9,,,
31.3622,24.8276,-8,,,
31.3622,24.8276,-7,,,
31.3622,24.8276,-6,,,
31.3622,24.8276,-5,,,
31.3622,24.8276,-4,,,
31.3622,24.8276,-3,,,
31.3622,24.8276,-2,,,
31.3622,24.8276,-1,,,
31.3622,24.8276,0,,,
31.3622,24.8276,1,,,
31.3622,24.8276,2,,,
31.3622,24.8276,3,,,
31.3622,24.8276,4,,,
31.3622,24.8276,5,,,
31.3622,24.8276,6,,,
31.3622,24.8276,7,,,
31.3622,24.8276,8,,,
31.3622,24.8276,9,,,
31.3622,24.8276,10,,,
31.3622,24.8276,11,,,
31.3622,24.8276,12,,,
31.3622,24.8276,13,,,
31.3622,24.8276,14,,,
31.3622,24.8276,15,,,
31.3622,24.8276,16,,,
31.3622,24.8276,17,,,
31.3622,24.8276,18,,,
31.3622,24.8276,19,,,
31.3622,24.8276,20,,,
31.3622,24.8276,21,,,
31.3622,24.8276,22,,,
31.3622,24.8276,23,,,
31.3622,24.8276,24,,,
31.3622,24.8276,25,,,
31.3622,24.8276,26,,,
31.3622,24.8276,27,,,
31.3622,24.8276,28,,,
31.3622,24.8276,29,,,
31.3622,24.8276,30,,,
31.3622,24.8276,31,,,
31.3622,24.8276,32,,,
31.3622,24.8276,33,,,
31.3622,24.8276,34,,,
31.3622,24.8276,35,,,
31.3622,24.8276,36,,,
31.3622,24.8276,37,,,
31.3622,24.8276,38,,,
31.3622,24.8276,39,,,
31.9739,24.0348,-40,,,
31.9739,24.0348,-39,,,
31.9739,24.0348,-38,,,
31.9739,24.0348,-37,,,
31.9739,24.0348,-36,,,
31.9739,24.0348,-35,,,
31.9739,24.0348,-34,,,
31.9739,24.0348,-33,,,
31.9739,24.0348,-32,,,
31.9739,24.0348,-31,,,
31.9739,24.0348,-30,,,
31.9739,24.0348,-29,,,
31.9739,24.0348,-28,,,
31.9739,24.0348,-27,,,
31.9739,24.0348,-26,,,
31.9739,24.0348,-25,,,
31.9739,24.0348,-24,,,
31.9739,24.0348,-23,,,
31.9739,24.0348,-22,,,
31.9739,24.0348,-21,,,
31.9739,24.0348,-20,,,
31.9739,24.0348,-19,,,
31.9739,24.0348,-18,,,
31.9739,24.0348,-17,,,
31.9739,24.0348,-16,,,
31.9739,24.0348,-15,,,
31.9739,24.0348,-14,,,
31.9739,24.0348,-13,,,
31.9739,24.0348,-12,,,
31.9739,24.0348,-11,,,
31.9739,24.0348,-10,,,
31.9739,24.0348,-9,,,
31.9739,24.0348,-8,,,
31.9739,24.0348,-7,,,
31.9739,24.0348,-6,,,
31.9739,24.0348,-5,,,
31.9739,24.0348,-4,,,
31.9739,24.0348,-3,,,
31.9739,24.0348,-2,,,
31.9739,24.0348,-1,,,
31.9739,24.0348,0,,,
31.9739,24.0348,1,,,
31.9739,24.0348,2,,,
31.9739,24.0348,3,,,
31.9739,24.0348,4,,,
31.9739,24.0348,5,,,
31.9739,24.0348,6,,,
31.9739,24.0348,7,,,
31.9739,24.0348,8,,,
31.9739,24.0348,9,,,
31.9739,24.0348,10,,,
31.9739,24.0348,11,,,
31.9739,24.0348,12,,,
31.9739,24.0348,13,,,
31.9739,24.0348,14,,,
31.9739,24.0348,15,,,
31.9739,24.0348,16,,,
31.9739,24.0348,17,,,
31.9739,24.0348,18,,,
31.9739,24.0348,19,,,
31.9739,24.0348,20,,,
31.9739,24.0348,21,,,
31.9739,24.0348,22,,,
31.9739,24.0348,23,,,
31.9739,24.0348,24,,,
31.9739,24.0348,25,,,
31.9739,24.0348,26,,,
31.9739,24.0348,27,,,
31.9739,24.0348,28,,,
31.9739,24.0348,29,,,
31.9739,24.0348,30,,,
31.9739,24.0348,31,,,
31.9739,24.0348,32,,,
31.9739,24.0348,33,,,
31.9739,24.0348,34,,,
31.9739,24.0348,35,,,
31.9739,24.0348,36,,,
31.9739,24.0348,37,,,
31.9739,24.0348,38,,,
31.9739,24.0348,39,,,
32.5654,23.227,-40,,,
32.5654,23.227,-39,,,
32.5654,23.227,-38,,,
32.5654,23.227,-37,,,
32.5654,23.227,-36,,,
32.5654,23.227,-35,,,
32.5654,23.227,-34,,,
32.5654,23.227,-33,,,
